collection_id,time,type,scheduling_class,priority,collection_type
380922201409,602997689495,2,2,25,0
380922201409,603006788096,3,2,25,0
380922201409,603073131454,6,2,25,0
380928820765,603741375353,1,2,115,0
380928820765,603769807934,2,2,115,0
380928820765,603779641329,3,2,115,0
380928820765,603899150066,6,2,115,0
380949896582,607355963823,0,2,25,0
380949896582,607355963827,2,2,25,0
380949896582,607360830150,3,2,25,0
380949896582,607866613400,6,2,25,0
380982005302,613210904754,1,2,115,0
380982005302,614143825991,2,2,115,0
380982005302,614144878103,3,2,115,0
380982005302,614226936976,6,2,115,0
380983472201,614833133562,0,2,115,0
380983472201,614879453649,2,2,115,0
380983472201,614888460615,3,2,115,0
380983472201,634665732511,6,2,115,0
380995944787,617728873508,1,2,115,0
380995944787,617769706575,2,2,115,0
380995944787,617786745672,3,2,115,0
380995944787,617856876084,6,2,115,0
380999689167,619258900203,1,2,115,0
380999689167,619304920622,2,2,115,0
380999689167,619318270791,3,2,115,0
380999689167,619399299895,6,2,115,0
381011299612,625367674261,0,2,25,0
381011299612,625367674267,2,2,25,0
381011299612,625368033225,3,2,25,0
381011299612,625979606304,6,2,25,0
381016892244,627822882461,1,0,105,0
381016892244,627840757120,2,0,105,0
381016892244,627845013888,3,0,105,0
381016892244,627931891138,6,0,105,0
381018586679,628450739654,1,2,115,0
381018586679,628452653428,2,2,115,0
381018586679,628455547865,3,2,115,0
381018586679,628633051360,6,2,115,0
381026352247,632534165444,0,2,117,0
381026352247,632562262109,2,2,117,0
381026352247,632572833223,3,2,117,0
381026352247,633170609302,6,2,117,0
381034901690,637397819356,0,2,117,0
381034901690,637424834237,2,2,117,0
381034901690,637474244169,3,2,117,0
381034901690,638109407592,6,2,117,0
381045552446,645143523487,1,2,115,0
381045552446,663467994039,2,2,115,0
381045552446,663469213909,3,2,115,0
381045552446,667359149921,6,2,115,0
381097485469,665528547359,1,2,115,0
381097485469,666594804567,2,2,115,0
381097485469,666595937979,3,2,115,0
381097485469,672007505371,6,2,115,0
381109720317,668102487792,0,0,0,0
381109720317,668102487797,2,0,0,0
381109720317,668107320239,3,0,0,0
381109720317,669122610426,6,0,0,0
381121008009,669542203867,0,2,25,0
381121008009,669542203872,2,2,25,0
381121008009,669557450460,3,2,25,0
381121008009,669939019927,6,2,25,0
381121167267,669713003578,1,2,115,0
381121167267,671993606654,2,2,115,0
381121167267,672002925699,3,2,115,0
381121167267,672208098538,6,2,115,0
381147455598,672717669946,1,2,115,0
381147455598,673165659459,2,2,115,0
381147455598,673176878676,3,2,115,0
381147455598,673557867667,6,2,115,0
381152185836,673742243780,0,0,105,0
381152185836,673847801814,2,0,105,0
381152185836,673883386882,3,0,105,0
381152185836,674083481370,6,0,105,0
381157799116,673957093100,1,2,115,0
381157799116,675197339722,2,2,115,0
381157799116,675198925552,3,2,115,0
381157799116,676223398962,6,2,115,0
381163479211,675400968561,0,2,117,0
381163479211,675423404596,2,2,117,0
381163479211,675453478990,3,2,117,0
381163479211,675940269861,6,2,117,0
381171473783,677150753150,0,2,25,0
381171473783,677150753155,2,2,25,0
381171473783,677153080658,3,2,25,0
381171473783,677514037095,6,2,25,0
381181249960,678328174995,0,2,115,0
381181249960,678386290688,2,2,115,0
381181249960,678398297784,3,2,115,0
381181249960,678969473594,6,2,115,0
381181355021,678375500545,0,2,115,0
381181355021,678386314763,2,2,115,0
381181355021,678398297811,3,2,115,0
381181355021,678549418176,6,2,115,0
381181773291,678673397799,0,2,115,0
381181773291,678692830469,2,2,115,0
381181773291,678694176615,3,2,115,0
381181773291,678751100595,6,2,115,0
381181948943,678870630820,0,2,115,0
381181948943,678878065487,2,2,115,0
381181948943,678880730524,3,2,115,0
381181948943,678953373285,6,2,115,0
381186899819,680033833990,0,2,115,0
381186899819,680044572434,2,2,115,0
381186899819,680049342511,3,2,115,0
381186899819,680225766785,6,2,115,0
381187220483,680225465037,0,2,115,0
381187220483,680227803370,2,2,115,0
381187220483,680233737992,3,2,115,0
381187220483,681462865706,6,2,115,0
381193916816,681258237083,1,2,115,0
381193916816,681271293930,2,2,115,0
381193916816,681298242977,3,2,115,0
381193916816,685303136793,6,2,115,0
381204616126,682190531832,0,1,119,0
381204616126,682190531837,2,1,119,0
381204616126,682190829326,3,1,119,0
381204616126,682773235853,6,1,119,0
381209616438,683703909764,0,2,117,0
381209616438,683734489772,2,2,117,0
381209616438,683793986881,3,2,117,0
381209616438,684622343758,6,2,117,0
381209777670,683786695015,1,2,115,0
381209777670,683788942072,2,2,115,0
381209777670,683793986899,3,2,115,0
381209777670,684101173595,6,2,115,0
381210112152,684076315723,1,2,115,0
381210112152,684095330836,2,2,115,0
381210112152,684098090257,3,2,115,0
381210112152,684247638922,6,2,115,0
381210729624,684458763008,0,2,117,0
381210729624,684482528794,2,2,117,0
381210729624,684531818080,3,2,117,0
381210729624,685549395916,6,2,117,0
381227900174,686787070917,1,0,105,0
381227900174,686796224047,2,0,105,0
381227900174,686805422355,3,0,105,0
381227900174,687497599883,6,0,105,0
381228112555,686900446332,1,2,115,0
381228112555,686918943780,2,2,115,0
381228112555,686922503251,3,2,115,0
381228112555,687003203778,6,2,115,0
381234116493,687413150482,1,2,115,0
381234116493,687470554121,2,2,115,0
381234116493,687480033056,3,2,115,0
381234116493,687752112775,6,2,115,0
381238313794,688041035005,1,2,115,0
381238313794,688090334541,2,2,115,0
381238313794,688113696954,3,2,115,0
381238313794,688491635768,6,2,115,0
381241913594,688898524293,0,0,105,0
381241913594,688947543463,2,0,105,0
381241913594,688963959324,3,0,105,0
381241913594,689670787045,6,0,105,0
381244149603,689017088715,0,2,115,0
381244149603,689069687184,2,2,115,0
381244149603,689077940709,3,2,115,0
381244149603,692567870713,6,2,115,0
381245320359,689126120365,0,2,115,0
381245320359,689130857572,2,2,115,0
381245320359,689141797760,3,2,115,0
381245320359,689371963737,6,2,115,0
381248170304,689540109427,0,2,115,0
381248170304,689560655665,2,2,115,0
381248170304,689567948663,3,2,115,0
381248170304,689704362817,6,2,115,0
381249358082,689673945283,0,2,115,0
381249358082,689683139439,2,2,115,0
381249358082,689706901133,3,2,115,0
381249358082,689843811070,6,2,115,0
381249543391,689799758206,0,0,105,0
381249543391,689805595806,2,0,105,0
381249543391,689823998186,3,0,105,0
381249543391,690157330897,6,0,105,0
381252971570,690056861362,0,2,115,0
381252971570,690117307876,2,2,115,0
381252971570,690127485902,3,2,115,0
381252971570,690679550156,6,2,115,0
381274052738,692822127113,0,2,25,0
381274052738,692822127117,2,2,25,0
381274052738,692832534792,3,2,25,0
381274052738,696201363352,6,2,25,0
381304856636,698096604764,1,0,105,0
381304856636,698215368114,2,0,105,0
381304856636,698236714573,3,0,105,0
381304856636,698425655921,6,0,105,0
381335340996,699506578758,0,2,117,0
381335340996,699539669125,2,2,117,0
381335340996,699570701094,3,2,117,0
381335340996,705769073448,6,2,117,0
381596875664,711367731538,1,2,115,0
381596875664,711410429142,2,2,115,0
381596875664,711452830994,3,2,115,0
381596875664,711637916124,6,2,115,0
381598355293,711641179695,0,2,117,0
381598355293,711674401659,2,2,117,0
381598355293,711725566851,3,2,117,0
381598355293,729886965180,6,2,117,0
381608947782,714294439782,1,2,115,0
381608947782,714351937464,2,2,115,0
381608947782,714361088932,3,2,115,0
381608947782,714500321370,6,2,115,0
381608994844,714332672058,1,0,105,0
381608994844,714351937590,2,0,105,0
381608994844,714361088983,3,0,105,0
381608994844,714445059861,6,0,105,0
381611692908,715531375422,0,2,117,0
381611692908,715559456278,2,2,117,0
381611692908,715584981179,3,2,117,0
381611692908,716053193289,6,2,117,0
381617955913,717713997282,1,0,105,0
381617955913,717726272346,2,0,105,0
381617955913,717738837243,3,0,105,0
381617955913,717854514820,6,0,105,0
381625647919,720997977417,0,2,117,0
381625647919,721027017274,2,2,117,0
381625647919,721051857739,3,2,117,0
381625647919,721397832236,6,2,117,0
381645060193,732121494445,0,2,117,0
381645060193,732145266686,2,2,117,0
381645060193,732175945355,3,2,117,0
381645060193,732582680809,6,2,117,0
381648979493,733854505689,0,2,117,0
381648979493,733887936230,2,2,117,0
381648979493,733889903635,3,2,117,0
381648979493,735122224193,6,2,117,0
381656530455,738950586552,0,2,117,0
381656530455,738972712848,2,2,117,0
381656530455,739035331907,3,2,117,0
381656530455,739515016247,6,2,117,0
381667578330,745482113333,1,2,115,0
381667578330,776020439109,2,2,115,0
381667578330,776029647163,3,2,115,0
381667578330,776658374391,6,2,115,0
381697868732,750579911895,0,2,25,0
381697868732,750579911903,2,2,25,0
381697868732,750580000728,3,2,25,0
381697868732,750698683659,6,2,25,0
381745365686,757418457554,0,2,25,0
381745365686,757418457562,2,2,25,0
381745365686,757418549041,3,2,25,0
381745365686,757600712521,6,2,25,0
381780719244,763300597852,0,1,115,0
381780719244,763394132166,2,1,115,0
381780719244,763396762094,3,1,115,0
381780719244,765191508153,6,1,115,0
381780972718,763512049857,0,2,115,0
381780972718,763518469668,1,2,115,0
381780972718,770324912748,2,2,115,0
381780972718,770333361980,3,2,115,0
381780972718,772245572036,6,2,115,0
381780977284,763514211629,0,2,115,0
381780977284,763518469668,1,2,115,0
381780977284,770324912763,2,2,115,0
381780977284,770327450348,3,2,115,0
381780977284,771002716169,6,2,115,0
381781417943,763766102173,0,0,105,0
381781417943,763824148506,1,0,105,0
381781417943,765600016866,2,0,105,0
381781417943,765607033055,3,0,105,0
381781417943,766059139948,6,0,105,0
381788353074,765208879373,0,2,117,0
381788353074,765234090571,2,2,117,0
381788353074,765305652743,3,2,117,0
381788353074,766374847451,6,2,117,0
381788520187,765323795072,1,1,115,0
381788520187,765355060334,2,1,115,0
381788520187,765364908424,3,1,115,0
381788520187,765472586615,6,1,115,0
381790677876,766167315820,1,1,115,0
381790677876,766214119976,2,1,115,0
381790677876,766231919389,3,1,115,0
381790677876,767056049236,6,1,115,0
381801630806,768406781427,1,2,115,0
381801630806,768419218534,2,2,115,0
381801630806,768453796405,3,2,115,0
381801630806,768886227455,6,2,115,0
381808577848,770085606727,1,1,115,0
381808577848,770141684528,2,1,115,0
381808577848,770156544188,3,1,115,0
381808577848,770607880954,6,1,115,0
381814149088,770510039220,1,2,115,0
381814149088,770570898342,2,2,115,0
381814149088,770577635774,3,2,115,0
381814149088,771495218561,6,2,115,0
381821050377,772313489457,0,2,119,0
381821050377,772313489463,2,2,119,0
381821050377,772313621935,3,2,119,0
381821050377,773294120879,6,2,119,0
381825800786,773468630472,1,2,115,0
381825800786,773509096639,2,2,115,0
381825800786,773523949160,3,2,115,0
381825800786,773717568133,6,2,115,0
381835188874,774338968794,0,2,115,0
381835188874,774366350049,1,2,115,0
381835188874,774732955163,2,2,115,0
381835188874,774737205579,3,2,115,0
381835188874,775346662729,6,2,115,0
381852101725,775754233228,0,2,25,0
381852101725,775754233232,2,2,25,0
381852101725,775754771088,3,2,25,0
381852101725,775944868451,6,2,25,0
381859012494,777787232492,0,2,117,0
381859012494,777815719389,2,2,117,0
381859012494,777862028223,3,2,117,0
381859012494,778546958347,6,2,117,0
381898989796,786553714642,0,2,117,0
381898989796,786585084571,2,2,117,0
381898989796,786635429392,3,2,117,0
381898989796,786908374580,6,2,117,0
381929293950,793215343055,0,2,119,0
381929293950,793215343059,2,2,119,0
381929293950,793221732831,3,2,119,0
381929293950,793388281316,6,2,119,0
381929306134,793228907889,0,2,119,0
381929306134,793228907894,2,2,119,0
381929306134,793235637805,3,2,119,0
381929306134,793382500955,6,2,119,0
381929516719,793335121860,0,2,117,0
381929516719,793366650620,2,2,117,0
381929516719,793431597946,3,2,117,0
381929516719,795666908258,6,2,117,0
381930961926,793610139900,1,2,115,0
381930961926,793790093112,2,2,115,0
381930961926,793797631898,3,2,115,0
381930961926,793996393525,6,2,115,0
381931116845,793650812757,0,2,117,0
381931116845,793674262067,2,2,117,0
381931116845,793733498725,3,2,117,0
381931116845,794381566662,6,2,117,0
381938276999,796477475962,1,2,115,0
381938276999,796483510540,2,2,115,0
381938276999,796502642120,3,2,115,0
381938276999,796933629679,6,2,115,0
381940440687,797254957897,0,2,117,0
381940440687,797284548315,2,2,117,0
381940440687,797343155741,3,2,117,0
381940440687,800252838691,6,2,117,0
381941106277,797697904146,1,2,115,0
381941106277,797829401154,2,2,115,0
381941106277,797836360729,3,2,115,0
381941106277,798309001823,6,2,115,0
381946447435,800154216909,1,0,105,0
381946447435,800340425852,2,0,105,0
381946447435,800347847935,3,0,105,0
381946447435,801309218417,6,0,105,0
381960877035,806474109986,1,2,115,0
381960877035,816569460803,2,2,115,0
381960877035,816589339372,3,2,115,0
381960877035,833394076443,6,2,115,0
381962902251,807687963550,0,2,117,0
381962902251,807713425333,2,2,117,0
381962902251,807747309227,3,2,117,0
381962902251,808297566154,6,2,117,0
381969997157,809558953466,0,2,119,0
381969997157,809558953472,2,2,119,0
381969997157,809559043044,3,2,119,0
381969997157,810645270214,6,2,119,0
381972418430,810328228762,0,2,117,0
381972418430,810360220512,2,2,117,0
381972418430,810388273868,3,2,117,0
381972418430,811567627916,6,2,117,0
381972691641,810823811928,0,1,200,0
381972691641,810823811935,2,1,200,0
381972691641,810824151567,3,1,200,0
381972691641,811269022662,6,1,200,0
381976886658,813233971557,0,2,119,0
381976886658,813233971563,2,2,119,0
381976886658,813234104504,3,2,119,0
381976886658,815083648627,6,2,119,0
382052015938,827684588418,0,2,25,0
382052015938,827684588426,2,2,25,0
382052015938,827684729257,3,2,25,0
382052015938,827865430635,6,2,25,0
382054771080,828657342317,0,2,117,0
382054771080,828694131439,2,2,117,0
382054771080,828740178989,3,2,117,0
382054771080,829043719888,6,2,117,0
382060167422,833584474749,0,2,25,0
382060167422,833584474753,2,2,25,0
382060167422,833585745976,3,2,25,0
382060167422,833651568909,6,2,25,0
382121818633,843225582733,0,2,25,0
382121818633,843225582739,2,2,25,0
382121818633,843227983673,3,2,25,0
382121818633,859071693058,6,2,25,0
382178811282,853496506598,1,0,105,0
382178811282,854612931954,2,0,105,0
382178811282,854635368225,3,0,105,0
382178811282,854735254062,6,0,105,0
382182023803,853599438467,1,2,115,0
382182023803,854674130672,2,2,115,0
382182023803,854683066469,3,2,115,0
382182023803,854884465935,6,2,115,0
382190694605,855028505187,0,2,117,0
382190694605,855053853003,2,2,117,0
382190694605,855112390765,3,2,117,0
382190694605,855634529161,6,2,117,0
382196894322,856080372972,0,0,105,0
382196894322,856144809473,1,0,105,0
382196894322,857062149099,2,0,105,0
382196894322,857063700894,3,0,105,0
382196894322,857778354129,6,0,105,0
382214510586,858513505528,0,2,117,0
382214510586,858542782272,2,2,117,0
382214510586,858594283997,3,2,117,0
382214510586,858987178781,6,2,117,0
382221831777,859646981010,1,2,115,0
382221831777,859882305350,2,2,115,0
382221831777,859894205639,3,2,115,0
382221831777,860163691918,6,2,115,0
382324642656,874345360665,0,2,117,0
382324642656,874377124590,2,2,117,0
382324642656,874405201360,3,2,117,0
382324642656,874972369183,6,2,117,0
382337519918,876601378669,0,2,115,0
382337519918,876607068055,2,2,115,0
382337519918,876609003736,3,2,115,0
382337519918,876926675017,6,2,115,0
382358956839,880965053100,1,2,115,0
382358956839,881019016789,2,2,115,0
382358956839,881040334050,3,2,115,0
382358956839,881256241390,6,2,115,0
382364305819,881880635532,0,2,115,0
382364305819,881938404543,2,2,115,0
382364305819,881959887416,3,2,115,0
382364305819,882162680243,6,2,115,0
382368945965,884152033484,1,2,115,0
382368945965,884206878271,2,2,115,0
382368945965,884225615605,3,2,115,0
382368945965,884413130942,6,2,115,0
382369074270,884238912702,0,2,117,0
382369074270,884261463950,2,2,117,0
382369074270,884284945007,3,2,117,0
382369074270,886240840727,6,2,117,0
382379223133,886318641734,1,2,115,0
382379223133,886346539205,2,2,115,0
382379223133,886348486388,3,2,115,0
382379223133,886830869524,6,2,115,0
382382952828,887619873886,1,2,115,0
382382952828,887631384738,2,2,115,0
382382952828,887641196479,3,2,115,0
382382952828,887859937694,6,2,115,0
382384518379,888722608965,0,2,115,0
382384518379,888734405649,2,2,115,0
382384518379,888735601694,3,2,115,0
382384518379,889177332029,6,2,115,0
382393730994,892512080051,0,1,119,0
382393730994,892512080056,2,1,119,0
382393730994,892519162318,3,1,119,0
382393730994,894092033213,6,1,119,0
382450880261,918974330323,0,2,117,0
382450880261,919007445461,2,2,117,0
382450880261,919051671684,3,2,117,0
382450880261,919392583176,6,2,117,0
382515422911,929202597000,0,2,117,0
382515422911,929230890220,2,2,117,0
382515422911,929266712909,3,2,117,0
382515422911,929794670916,6,2,117,0
382537282058,932743630516,1,2,115,0
382537282058,932759634990,2,2,115,0
382537282058,932766269575,3,2,115,0
382537282058,933238209520,6,2,115,0
382551965771,935093743508,0,2,115,0
382551965771,935152347452,1,2,115,0
382551965771,935212816295,2,2,115,0
382551965771,935223534795,3,2,115,0
382551965771,935476014773,6,2,115,0
382551969866,935094561434,0,2,115,0
382551969866,935152347452,1,2,115,0
382551969866,935212816305,2,2,115,0
382551969866,935215709111,3,2,115,0
382551969866,935469188594,6,2,115,0
382558315535,936320002292,0,0,105,0
382558315535,936376819774,2,0,105,0
382558315535,936382804725,3,0,105,0
382558315535,936581133265,6,0,105,0
382558515063,936453946027,0,2,115,0
382558515063,936498590116,2,2,115,0
382558515063,936506201063,3,2,115,0
382558515063,936953293937,6,2,115,0
382559620335,936547045814,0,2,118,0
382559620335,936547045820,2,2,118,0
382559620335,936547119143,3,2,118,0
382559620335,961587578197,6,2,118,0
382560756872,936691439043,0,2,115,0
382560756872,936751638079,2,2,115,0
382560756872,936755910388,3,2,115,0
382560756872,938699269317,6,2,115,0
382560918601,936796277905,0,2,115,0
382560918601,936812718232,2,2,115,0
382560918601,936822564802,3,2,115,0
382560918601,937042832190,6,2,115,0
382561001839,936912562258,0,2,115,0
382561001839,936934744238,2,2,115,0
382561001839,936941246640,3,2,115,0
382561001839,937151260569,6,2,115,0
382561018845,936927079868,0,2,115,0
382561018845,936934744823,2,2,115,0
382561018845,936941246613,3,2,115,0
382561018845,937251313466,6,2,115,0
382567956683,937776742857,0,2,115,0
382567956683,937790327583,2,2,115,0
382567956683,937795036317,3,2,115,0
382567956683,938001099392,6,2,115,0
382572194057,938937080039,0,0,105,0
382572194057,938954870319,2,0,105,0
382572194057,938964075293,3,0,105,0
382572194057,939169005783,6,0,105,0
382572196470,938939544499,0,2,115,0
382572196470,938954876538,2,2,115,0
382572196470,938964075272,3,2,115,0
382572196470,939190409936,6,2,115,0
382578657480,940299738401,0,2,115,0
382578657480,940301927938,2,2,115,0
382578657480,940311522109,3,2,115,0
382578657480,940568490869,6,2,115,0
382585619480,941197385234,0,2,115,0
382585619480,941219729390,2,2,115,0
382585619480,941226690262,3,2,115,0
382585619480,941475999979,6,2,115,0
382585801396,941327166119,1,2,115,0
382585801396,941342535232,2,2,115,0
382585801396,941350657647,3,2,115,0
382585801396,941529031647,6,2,115,0
382585953792,941441775646,0,2,115,0
382585953792,941465001193,2,2,115,0
382585953792,941467104532,3,2,115,0
382585953792,941654102411,6,2,115,0
382628188892,948381069042,0,0,105,0
382628188892,948444682513,2,0,105,0
382628188892,948454537560,3,0,105,0
382628188892,949093395756,6,0,105,0
382653043588,951062810908,0,2,117,0
382653043588,951087772074,2,2,117,0
382653043588,951147659635,3,2,117,0
382653043588,951833468011,6,2,117,0
382653503824,951353526599,1,2,115,0
382653503824,951385640615,2,2,115,0
382653503824,951392410207,3,2,115,0
382653503824,952269470625,6,2,115,0
382653503857,951353526804,1,2,115,0
382653503857,951385640695,2,2,115,0
382653503857,951392410222,3,2,115,0
382653503857,952274397592,6,2,115,0
382661521827,952185212185,1,2,115,0
382661521827,952242466877,2,2,115,0
382661521827,952244776921,3,2,115,0
382661521827,955137562401,6,2,115,0
382675011833,953598525057,0,2,119,0
382675011833,953598525062,2,2,119,0
382675011833,953598542494,3,2,119,0
382675011833,953678238831,6,2,119,0
382713551561,960507579176,1,2,115,0
382713551561,960514151902,2,2,115,0
382713551561,960517345256,3,2,115,0
382713551561,960702433210,6,2,115,0
382718766006,961870440809,0,2,117,0
382718766006,961899710786,2,2,117,0
382718766006,961931724302,3,2,117,0
382718766006,962511159447,6,2,117,0
382725074256,964305316279,1,2,115,0
382725074256,964312844452,2,2,115,0
382725074256,964316523222,3,2,115,0
382725074256,964572876098,6,2,115,0
382737513151,967873385980,1,2,115,0
382737513151,967927729271,2,2,115,0
382737513151,967946756134,3,2,115,0
382737513151,970647369666,6,2,115,0
382739467718,968630934865,1,2,115,0
382739467718,968660191940,2,2,115,0
382739467718,968663550194,3,2,115,0
382739467718,969548363936,6,2,115,0
382741999440,970151260893,0,2,25,0
382741999440,970151260897,2,2,25,0
382741999440,970151310218,3,2,25,0
382741999440,970326203747,6,2,25,0
382742567830,970610510696,1,0,105,0
382742567830,970621181229,2,0,105,0
382742567830,970626132300,3,0,105,0
382742567830,970747679220,6,0,105,0
382742574486,970622051740,0,2,117,0
382742574486,970648899931,2,2,117,0
382742574486,970691451022,3,2,117,0
382742574486,970918531799,6,2,117,0
382745468384,971710307099,1,2,115,0
382745468384,971723790918,2,2,115,0
382745468384,971726730551,3,2,115,0
382745468384,972013036149,6,2,115,0
382750781605,972934284186,1,2,115,0
382750781605,972948841474,2,2,115,0
382750781605,972951082305,3,2,115,0
382750781605,977512237457,6,2,115,0
382751854290,973066245671,1,2,115,0
382751854290,973070587237,2,2,115,0
382751854290,973073551326,3,2,115,0
382751854290,974383083074,6,2,115,0
382753220889,974041940013,1,2,115,0
382753220889,974054197661,2,2,115,0
382753220889,974060785619,3,2,115,0
382753220889,974248173154,6,2,115,0
382760411617,976813612198,0,2,117,0
382760411617,976843686278,2,2,117,0
382760411617,976888967298,3,2,117,0
382760411617,977212970571,6,2,117,0
382761599568,977187508806,0,2,117,0
382761599568,977214231078,2,2,117,0
382761599568,977246461291,3,2,117,0
382761599568,987250662200,6,2,117,0
382780190703,988241353750,0,2,117,0
382780190703,988272784812,2,2,117,0
382780190703,988322561456,3,2,117,0
382780190703,1008578874221,6,2,117,0
382793653966,997700392373,0,2,117,0
382793653966,997727896298,2,2,117,0
382793653966,997749294684,3,2,117,0
382793653966,998192199915,6,2,117,0
382813868041,1004976222498,1,0,105,0
382813868041,1005026750635,2,0,105,0
382813868041,1005029675537,3,0,105,0
382813868041,1005346203855,6,0,105,0
382869001283,1014205138813,0,2,117,0
382869001283,1014225711092,2,2,117,0
382869001283,1014271679868,3,2,117,0
382869001283,1014563027494,6,2,117,0
382904733125,1019880027884,1,2,115,0
382904733125,1019895797258,2,2,115,0
382904733125,1019901006133,3,2,115,0
382904733125,1020221437550,6,2,115,0
382913646448,1021253720571,0,2,117,0
382913646448,1021284947304,2,2,117,0
382913646448,1021317349480,3,2,117,0
382913646448,1021608267528,6,2,117,0
382914839440,1021422465633,1,2,115,0
382914839440,1021431253714,2,2,115,0
382914839440,1021432629288,3,2,115,0
382914839440,1021690604174,6,2,115,0
382946047832,1026627079670,0,2,117,0
382946047832,1026652308238,2,2,117,0
382946047832,1026715738350,3,2,117,0
382946047832,1027168897039,6,2,117,0
382952570261,1027000622012,1,2,115,0
382952570261,1027016347317,2,2,115,0
382952570261,1027034017082,3,2,115,0
382952570261,1030349895007,6,2,115,0
382969002578,1029575741963,1,2,115,0
382969002578,1029587947780,2,2,115,0
382969002578,1029607268442,3,2,115,0
382969002578,1029963574112,6,2,115,0
382970257194,1029812778670,1,2,115,0
382970257194,1029832470960,2,2,115,0
382970257194,1029836744357,3,2,115,0
382970257194,1030040404979,6,2,115,0
382986096198,1032401126617,1,2,115,0
382986096198,1032410618313,2,2,115,0
382986096198,1032411846666,3,2,115,0
382986096198,1032537240011,6,2,115,0
382986539193,1032665271927,0,2,117,0
382986539193,1032692020115,2,2,117,0
382986539193,1032721504569,3,2,117,0
382986539193,1032995564915,6,2,117,0
382987047132,1033053107977,1,0,105,0
382987047132,1033078753819,2,0,105,0
382987047132,1033084124981,3,0,105,0
382987047132,1033265408850,6,0,105,0
382990237401,1033177589305,1,2,115,0
382990237401,1033203437212,2,2,115,0
382990237401,1033210215002,3,2,115,0
382990237401,1033375231091,6,2,115,0
382995840452,1034441644215,1,2,115,0
382995840452,1034489234931,2,2,115,0
382995840452,1034490447563,3,2,115,0
382995840452,1034745267162,6,2,115,0
382996088485,1034659905217,1,2,115,0
382996088485,1034672235022,2,2,115,0
382996088485,1034681341084,3,2,115,0
382996088485,1034853640657,6,2,115,0
383008406497,1036381392761,1,0,105,0
383008406497,1036385608195,2,0,105,0
383008406497,1036398430314,3,0,105,0
383008406497,1037937143041,6,0,105,0
383013648517,1037878794146,0,2,119,0
383013648517,1037878794150,2,2,119,0
383013648517,1037878891373,3,2,119,0
383013648517,1040248239675,6,2,119,0
383017321264,1039140108269,1,0,105,0
383017321264,1039143084234,2,0,105,0
383017321264,1039147088042,3,0,105,0
383017321264,1039881208440,6,0,105,0
383026866019,1040394672808,0,2,117,0
383026866019,1040423396531,2,2,117,0
383026866019,1040430642451,3,2,117,0
383026866019,1040721865650,6,2,117,0
383029519548,1041271141163,1,2,115,0
383029519548,1041285245068,2,2,115,0
383029519548,1041288668991,3,2,115,0
383029519548,1041472055507,6,2,115,0
383089511111,1050830640674,1,2,115,0
383089511111,1050842148669,2,2,115,0
383089511111,1050849596107,3,2,115,0
383089511111,1051033575569,6,2,115,0
383090148871,1051264529552,0,2,115,0
383090148871,1051270633679,2,2,115,0
383090148871,1051274965542,3,2,115,0
383090148871,1051664382938,6,2,115,0
383090286230,1051385039892,0,2,115,0
383090286230,1051393025632,2,2,115,0
383090286230,1051400912718,3,2,115,0
383090286230,1051577701933,6,2,115,0
383091546327,1051747064147,0,2,115,0
383091546327,1051760242097,2,2,115,0
383091546327,1051765837659,3,2,115,0
383091546327,1052160600949,6,2,115,0
383093672371,1051886979072,0,0,105,0
383093672371,1051944260305,2,0,105,0
383093672371,1051946473315,3,0,105,0
383093672371,1052948414060,6,0,105,0
383096962105,1052902044949,1,2,115,0
383096962105,1052923144490,2,2,115,0
383096962105,1052928744091,3,2,115,0
383096962105,1053149420988,6,2,115,0
383097155601,1053097076220,0,2,115,0
383097155601,1053107999462,2,2,115,0
383097155601,1053112456693,3,2,115,0
383097155601,1053288766093,6,2,115,0
383106729126,1055725462209,0,2,25,0
383106729126,1055725462215,2,2,25,0
383106729126,1055725592586,3,2,25,0
383106729126,1056237397980,6,2,25,0
383106741814,1055733962998,1,2,115,0
383106741814,1055740476035,2,2,115,0
383106741814,1055765169607,3,2,115,0
383106741814,1055895856263,6,2,115,0
383111076029,1057303591452,0,2,25,0
383111076029,1057303591456,2,2,25,0
383111076029,1057303650208,3,2,25,0
383111076029,1057414839293,6,2,25,0
383139089233,1068230491289,0,2,117,0
383139089233,1068264634579,2,2,117,0
383139089233,1068316096893,3,2,117,0
383139089233,1068607875557,6,2,117,0
383158400347,1072907318772,0,2,117,0
383158400347,1072941209765,2,2,117,0
383158400347,1072973774696,3,2,117,0
383158400347,1074216983852,6,2,117,0
383164239628,1076419801627,0,2,117,0
383164239628,1076458716021,2,2,117,0
383164239628,1076523554489,3,2,117,0
383164239628,1080971910159,6,2,117,0
383171069187,1080868942215,1,2,115,0
383171069187,1081783386507,2,2,115,0
383171069187,1081792526086,3,2,115,0
383171069187,1084541472797,6,2,115,0
383188756601,1087486117723,0,2,117,0
383188756601,1087524141615,2,2,117,0
383188756601,1087556169886,3,2,117,0
383188756601,1087991919181,6,2,117,0
383194328417,1089935260487,0,2,117,0
383194328417,1089979441273,2,2,117,0
383194328417,1089994733601,3,2,117,0
383194328417,1090236730907,6,2,117,0
383195238371,1090414239705,1,2,115,0
383195238371,1091338237913,2,2,115,0
383195238371,1091356691224,3,2,115,0
383195238371,1092503749713,6,2,115,0
383199210171,1091533787263,0,2,119,0
383199210171,1091533787268,2,2,119,0
